"TST","Usage_quadratic","Usage_num_int_all","Usage_median_duration","Usage_num_int_5","Usage_num_int_530","Usage_num_int_30","TWT","TNST","Nonusage_quadratic","Nonusage_num_int_all","Nonusage_median_duration","Nonusage_num_int_5","Nonusage_num_int_530","Nonusage_num_int_30","user_id","Mean_flour","PA_PANAVA","NA_PANAVA","VA_PANAVA","Mean_SWLS"
2850.12149953842,0.109079683636564,17,98.4729999303818,15.5,2,0,16.3166666666667,51030.2189999819,0.141111237516925,17,1580.32524996996,3,5.5,7.5,451,5.75,5,3.5,5.5,6
20234.0210006237,0.229867850634479,18,101.049000263214,11,7,2,17.6333333333333,43245.9789993763,0.160673672758116,19,1354.08799982071,4,5,6,454,4.375,3.5,4.5,6,4.2
10060.3200008869,0.102450698891278,39,64.8145000934601,29,9,1,16.4166666666667,48622.2069993019,0.0747088645506193,40,482.016999721527,15,12,10,455,5.75,5.25,1.25,6.5,4.2
8315.77000069618,0.0681323785413193,46,65.5854998826981,41,4,0,16.1333333333333,51744.2299993038,0.0689749426176783,47,332.27999997139,21,18,8,456,6,5.5,3.25,5.5,5.6
23423.9785001278,0.0373923866218098,109.5,75.6932500004768,89.5,19.5,2,16.125,34626.0214998722,0.0303134721170695,110.5,129.141999959946,76,28.5,2,458,6.375,5.25,2.75,3.5,5.4
18245.1629991531,0.240095514458562,36,28.4114998579025,28,6,3,17.1333333333333,48372.6050001383,0.081998802894494,38.5,355.367000043392,19.5,10,10,468,5.625,4.5,2.5,5,5.6
17821.4589972496,0.0953320521136658,94,6.56499981880188,89,9,2,16.0833333333333,40665.9229998589,0.045178072515392,95,131.06500005722,75,24,5,470,4.875,4.5,5,4,5.2
16876.4890003204,0.114582830040245,35,107.704999923706,21,9,3,16.3333333333333,38555.756998539,0.0668726116461443,36,625.352499961853,12,16,9,479,6,3.75,3,5.5,5.2
15420.7949998379,0.056549272592555,49,174.192749977112,34.5,12.5,1,15.2666666666667,39757.3289999962,0.0787255604902406,49,309.130999803543,22,17,6,480,6.5,5,2.75,6,5.8
1429.71699857712,0.0981683672519441,21,37.7260000705719,21,0,0,16.0666666666667,56181.4405008554,0.133737285672922,21.5,1091.01399993896,5,6.5,8.5,482,6.25,6,1.75,6,6.2
4179.82900094986,0.135315626798552,24,52.2830001115799,22,2,1,16.45,51086.2509989738,0.119254957611899,22,1336.30900001526,6,8,8,491,5.625,3.5,4,5,4.8
7806.98800063133,0.0737400100737508,48,48.6974999904633,43,4.5,0,17.7833333333333,56557.091001749,0.0489555966559546,48,538.513000011444,15,20,10,492,3.375,4,3.75,4,4
8970.84999966621,0.136376935651631,36,22.9260001182556,30,6,1,18.0833333333333,57112.5625008345,0.0622087989529084,35.5,934.166999936104,10.5,12,11.5,495,5.625,5.25,2.5,6,5.2
12142.1965007782,0.069921306357471,77,32.9274998903275,70,8,1.5,15.9083333333333,46169.9059994221,0.0496091437188624,78,189.073999941349,49.5,23.5,7,506,3.75,3,5.25,3,2
29518.989000082,0.0863848513970732,38,228.875999927521,21,9,6,17.05,30541.010999918,0.088219943840651,39,270.535999774933,20,13,5,518,6.625,6.75,1.5,6,5.2
4039.73500156403,0.0508526817140306,76,24.1640000343323,76,3,0,17.4583333333333,58220.264500618,0.0457917835057117,74.5,300.225499808788,36.5,25,8.5,531,4.75,3.75,3.75,4.5,4
8846.83800017834,0.188536462544679,47,33.3312500119209,39.5,5.5,1,15.4,47241.2630002499,0.0770994284467149,45,367.358500123024,19,18,7,532,5.375,3.75,3.5,4.5,3.6
13793.055000782,0.0981193185659736,30,422.587000012398,15,11,2,17.6083333333333,51025.284499526,0.101400636615176,27.5,782.830999970436,8,10,8,536,5.375,4.5,3.25,4,4
22360.3350012302,0.0602114639348732,92,47.6420001983643,74,14,3,17,41212.1319987774,0.0351824038310381,93,211.543499946594,60,35,4,539,6.75,5.5,3,7,6
12053.6070013046,0.057952498817881,39,182.661999940872,26,12,1,18.9166666666667,55924.5239992142,0.0778702196246923,37,551.981249928474,13,13,8.5,540,4,3.25,5,4,2.6
14314.2659999132,0.0923071262510328,38,117.725000023842,23,11,1,15.9166666666667,43547.5449998379,0.0796786233881169,40,398.843999862671,18,13,8,544,4.375,2.75,4,4,2.6
20453.2279977798,0.0545172909378316,114,29.3209999799728,101,11,2,18.2833333333333,48835.4789988995,0.037137715200541,115,141.203999996185,80,34,5,560,6.625,6.5,1,7,6.6
23763.3724997044,0.112271561865039,43.5,135.287499964237,28.5,9,4,17.5833333333333,42789.4859995842,0.0758017611760153,42,357.263000011444,21,16,7,562,4.75,3.25,5.75,3,4
33955.9739984274,0.106681985833409,33.5,249.179750084877,19,12,5,15.95,21561.2860014439,0.0860292241374773,34.5,282.066500127316,18.5,12.5,2,574,4.375,1.25,5.25,1.5,2.6
8351.19200062752,0.0396400533704459,106,18.7745000123978,101,3,0,14.95,46010.430000782,0.0313143075201082,106,230.141000032425,54,37,5,575,5.625,5.75,1.75,6.5,5.8
10787.3389998674,0.114935686963967,26,133.752749979496,15.5,11,1,17.75,53259.7330005169,0.113895479963855,26,572.023000001907,9,8,10,577,4.875,3.25,5,4,3.2
8824.27699899673,0.0564815160309544,101,23.6080002784729,91,7,0,15.025,44421.1949996948,0.0342700881807382,95,225.430249989033,58,33,4.5,588,5.75,5,3,6.5,5
15931.6239987612,0.112658313979301,70,23.1057500839233,60.5,8,2,17.4166666666667,45598.9320013523,0.0662186767269957,70,167.580999851227,40,20,7,590,6.125,4.5,3.25,6,5
2385.63899970055,0.125525150426741,36,28.4340000152588,35,1,0,16.575,54790.1535010338,0.0905131673301157,37.5,501.804499983788,18.5,10.5,10,600,4.375,3.5,3.5,4,4.8
10395.2759993076,0.054089375247746,104.5,21.774749994278,92.5,7.5,0,15.25,40789.0859968662,0.0322595765784615,109,169.831500053406,70,32,5,608,6.25,5,3.25,5.5,4
14934.4719991684,0.0761928095648951,22,408.906499862671,1,20,1,15.85,39365.5280008316,0.119701590447688,23,834.150500178337,6,11,8,613,2.75,2.75,5.5,1.5,1
15534.0959997177,0.0854224357882494,66,51.0729999542236,56,12,2,16.8333333333333,39845.5230004787,0.0685518170812462,67,200.263500094414,34,23,5,620,4.5,4,4,4,2.2
12695.9545001984,0.10564589886159,177,7.60900002717972,166.5,7,1,15.1583333333333,42237.1529991627,0.0191974802463144,178,120.75100004673,138,37.5,1,622,5.125,2.75,4.75,3.5,4
4007.18500065804,0.164977160987517,21,138.445999860764,13,4,0,17.1833333333333,53635.0360002518,0.241080180983119,22,562.344499826431,8,5,5,628,7,7,1,7,7
7492.13600003719,0.152249613404527,20.5,113.837999999523,12.5,6.5,1,17.25,53417.6424999237,0.135735630833156,21.5,1281.90400004387,6.5,7.5,8,633,4.125,4,4.25,4,4.4
17630.0005002022,0.0797122268389564,66,21.6294999718666,53.5,10.5,2,16.25,40418.6289989948,0.0590059885695415,66,244.701000213623,36,24,5,637,5.5,5.25,2.5,5.5,3.8
18193.6590008736,0.0553648984453828,104,10.7855000495911,92,12,2,15.1666666666667,39975.8859988451,0.0585541970940681,102.5,92.5535000562668,79,16,4,644,5.125,2.75,5.25,4,3
11128.5169999599,0.0791776104389501,47,65.3830000162125,37,11,1,15.5833333333333,42931.4830000401,0.0944736251857637,48,264.191999912262,26,14,7,645,3.875,3.5,3.75,4.5,3.6
12984.4719994068,0.0714125593264549,136,10.9810000658035,123,11,1,16.0583333333333,46104.5149999857,0.0383198725524129,129,148.992500066757,93,34,4,647,5.375,5,5,5,3.8
27664.132499218,0.0865310777544514,20.5,840.113999903202,3.5,13.5,4,17.0416666666667,31361.0735001564,0.0901303481308834,21.5,909.559750020504,4.5,10.5,5.5,649,5.75,5.75,2.5,5.5,4.6
16364.2439994812,0.0603315091957521,67,103.246999979019,51,8,1,14.7166666666667,37659.9439991713,0.0533669227416365,68,194.611500144005,44,18.5,5,654,3.875,3,3.25,3,3.4
9121.4560008049,0.0882747703113502,28,140.74749994278,17,10,0,15.0583333333333,47224.6050001383,0.0866450636728477,24,1151.34549999237,6,8.5,9.5,659,5.125,3,3,5.5,4
4717.30350089073,0.0970036274781167,36,66.0342500805855,30,3.5,0,16.6166666666667,54500.6104999781,0.0756741829586915,37,710.719499945641,12.5,13.5,9,661,4.25,4,4.5,5,5.2
3561.65250003338,0.131138000820441,44.5,7.11974996328354,39.5,3.5,0,15.75,53033.2090001106,0.0601164517506517,41,643.796999931335,18,19,10,664,5.75,4.5,2.5,5,4.6
6103.60599994659,0.126793419211057,41,43.1719999313354,36,5,0,16.75,51382.6060020924,0.103758447874621,42,556.727999925613,18,17,7,668,5,4.5,3,5,4
5808.55699956417,0.0673486590645586,82,15.56149995327,78,4.5,0,16.9166666666667,53857.8310015202,0.0333135414086155,83,359.679000139236,40,36,6,676,4.75,3.75,3.5,5.5,5
18727.4630000591,0.130827051581436,85,14.8724999427795,76,7,3,16.0083333333333,41225.471999526,0.0442040293716186,85,150.253500103951,53.5,27,4.5,678,5.125,4,3.75,5.5,5.2
13607.586999774,0.0567783646316849,32,360.881000041962,9,23,0,16,43586.5064994097,0.0753744454720645,33,727.574999928474,9,15,8,687,5.375,4.25,4.5,3.5,4.8
9098.91700029373,0.0971618321337715,57,36.9900000095367,44,9,0,17.5833333333333,45060.8229997158,0.0650065900767866,48,296,23,18,8,693,5,5.5,2,6,5.2
14679.364998579,0.0370330507867147,155,39.0569999217987,145,11,1,16.7083333333333,44678.8559988737,0.0214533496344396,155.5,148.342000126839,117,40,2,696,5,2.75,5.25,2.5,4
9709.59149909019,0.0460969764463972,91.5,27.5602498054504,83,9,0,17.6083333333333,53847.7794998884,0.0621019026087717,92.5,157.931749999523,66,25,6.5,697,5.5,4.75,3,4.5,4.2
10481.2909986973,0.0984648473275166,67,19.9449999332428,54,7,1,18.5416666666667,56177.6120004654,0.0646407943019618,64.5,306.103999853134,36.5,22,8,789,2.625,2.75,6,2,2
12982.9830019474,0.0802383606437805,88,11.2720000743866,81,8,1,16.0833333333333,44017.0169980526,0.0319621839463805,89,218.043999910355,50,38,3,790,4.375,3.25,5.5,2.5,4.8
12435.0139980316,0.0568420949413581,52,121.640000104904,39,12,1,17.0083333333333,47880.0764993429,0.107273272425302,47,263.159749925137,25,13.5,6,812,5.125,3.75,4.5,4.5,4.6
5507.04400038719,0.0639174386123115,42,35.4130001068115,34,8,0,14.95,47701.3290002346,0.0535996034866054,43,592.211999893188,17,18,9,814,5.75,3,5.25,3,5.4
8631.12500047684,0.192392380818934,16,88.836000084877,10,3,1,14.4166666666667,42340.5504999161,0.241543535539893,17,801.43449985981,6,5,6,820,5.375,2.75,5.75,3.5,3.2
19089.049000144,0.0538142828166354,65,70.743499994278,49.5,17.5,1,17.275,43090.0934993029,0.0388752661428423,66,282.784000098705,33,27.5,6,822,4.125,3,4.5,4,3
34962.4819999933,0.0732849286784784,58,80.7820000052452,42,13.5,6.5,15.6666666666667,26016.7339992523,0.0622634649327217,54,205.976000070572,36,20,2,824,3.875,3,5.5,1.5,2.8
19902.270000577,0.071022819022744,45.5,166.529500126839,31,15.5,3,17.2833333333333,42222.7730002403,0.051803891283675,46,423.175000190735,18,23,6,827,5.375,5.25,2.75,5.5,4.4
4565.68999862671,0.186552430988398,71,4.48375004529953,67,3,0,15.1666666666667,51123.2980000973,0.0407049417329664,74,387.177500128746,32,37,6,829,5.375,5,2.25,5,5.4
5857.02500033379,0.132481326088174,29,67.7709999084473,25,5,0,17.9166666666667,57343.9850010872,0.148893401928764,33,623.882999897003,12,13,7,830,5.125,3,3.75,4,5.4
10471.5399997234,0.184989045445096,17,183.233999848366,11,6,1,16.0333333333333,43932.0619995594,0.156178589694236,17,880.652000069618,4,4,6,831,6.625,3.75,3.75,7,5.6
13296.6290001869,0.101842416412662,34,164.792000055313,25,9,1,17.3333333333333,49103.3709998131,0.0652034867598439,35,840.578999996185,8,15,10,836,5.5,5.5,3.75,6,5.2
10892.5274999142,0.0430842205303953,129,36.0350000858307,120,5.5,0,16.7916666666667,48901.3949997425,0.0221714433826546,130,184.886250078678,84,42,4.5,837,6.125,5.5,2,6.5,5.4
1176.89200043678,0.29022264536493,7,107.089999914169,7,1,0,18.25,61504.6564999819,0.260248761326612,8,6975.60399997234,0,1,5,838,5.125,4.25,4,4.5,3.2
2790.58700048923,0.0811162537726971,54.5,12.4417499899864,54.5,2,0,17.05,58264.0019993782,0.0486568436000972,47,625.505999922752,21,21,11,841,4.75,4.5,4,6,4.6
18277.4000003338,0.117691510231395,92,10.3205000162125,77,13,2,14.5166666666667,34419.9119997025,0.035108783461862,93,162.444000005722,60,31,1,850,5.5,4.25,3.75,5.5,4.4
2394.73700070381,0.0999056855616583,48,14.8339998722076,45,1,0,17.1666666666667,59889.9989991188,0.0606402079878958,47,656.918500065804,16,19.5,11.5,853,6,5,3,5,4.8
13293.3354996443,0.112588136915304,41,71.5789999365807,29.5,10,2,18.2166666666667,52832.0510001183,0.107592003638092,37,442.491500020027,16,12,7,854,5.375,4.25,4.25,5,5.8
21336.9339996576,0.0810180272121899,40.5,132.883499979973,29,13,2.5,16.6,41190.159999609,0.0665644228087433,40,318.749000072479,20,16,6,861,6,5.5,1.75,6.5,6.8
7228.80249965191,0.18836640833709,43.5,15.6190001368523,37,3.5,0.5,16.1,49175.572999239,0.122810926360484,57,71.5744999647141,38,10,7,869,4.5,3.5,4,2.5,3.6
14960.5200004578,0.0517414399745403,66,122.427999973297,59,10,0,16.8833333333333,47261.2264999151,0.0401255847465368,65.5,402.455749928951,26,32.5,5.5,871,6.5,6.25,2,7,6.2
16284.448499918,0.0945730931972521,30,206.302749931812,17,10.5,1,15.6166666666667,38192.8750002384,0.111159522126622,30,462.856999993324,13,9,6,876,4.625,2.5,4.25,3.5,2.2
16452.1025007963,0.0683765757089054,111.5,31.2044999599457,100,9,1,17.55,46593.3839985132,0.0280988580406345,112.5,197.548999965191,68,36,4.5,879,6.5,4.5,4,4,4
15011.4404999018,0.0757543660025113,55.5,44.5847500562668,43,12,0,16.7333333333333,44090.8920009136,0.0614942247692122,54,447.348999977112,21,23,6,886,6.375,5.75,2.75,6.5,5.4
3029.50600075722,0.113485210576929,26,60.384999871254,22,3,0,16.6666666666667,56676.072999239,0.128387594096592,17,1472.69799995422,3,6,8,887,5.625,4.5,3.75,3.5,4.6
7401.50000023842,0.161157780241069,21,106.117999911308,19,6,1,16.5833333333333,52793.8309996128,0.157781379026082,21,1239.97499990463,4,8,9,891,4.875,4.25,3.5,4.5,5.8
3288.38199901581,0.143094515040501,27,51.7449998855591,21,2,0,19.3083333333333,60087.7920000553,0.118225445441585,26,1060.8939999938,7,10,10,892,5.125,3.5,4,4.5,4.2
14261.8499999046,0.55877797133184,25,18.8220000267029,22,2,1,15.8333333333333,42994.8920004368,0.0906855886570528,26,855.710499882698,9,7,9,893,2.75,1.75,5.5,4,1.6
16718.9239999056,0.271193190705008,15,250.059000074863,7.5,5.5,2.5,16.5916666666667,42681.0760000944,0.24612666763087,16,1091.48350000381,4.5,4.5,6,894,5.375,4.5,3.25,5.5,2.8
7597.17849898338,0.134724847416913,56.5,13.0930001139641,49,5,1,13.35,41117.5020008087,0.0610518867365225,60,246.302999973297,33,21,7,895,3.125,2,5.5,1.5,2
8653.74050080776,0.165606067684682,28.5,67.4580001831055,21.5,6.5,1,15.8583333333333,48536.3720002174,0.113531571659508,28.5,849.846749961376,11,5.5,8,903,6,6,2.5,5,5.8
7669.01699972153,0.168022523363802,21,60.6360001564026,13,5,2,16.375,51259.8820002079,0.0999623893610896,20.5,1711.95350003242,4,6.5,8,909,5.25,3.75,5,3.5,5.8
8564.05099952221,0.0616712760915268,89.5,14.2710000872612,85,3,0,17.2083333333333,53620.8159995079,0.0374597103059982,90.5,216.930249989033,51.5,34,7,923,5.125,2.25,3.75,4.5,3.8
33767.2375000715,0.0757540275626662,63,105.918500065804,48,16.5,5.5,16.6666666666667,25485.8719985485,0.0815572625698366,56,151.321000099182,33,19,2,929,4.25,4,4.25,4.5,1.6
18122.5135006905,0.165428602169192,51,12.8159999847412,42,9,2,17.7666666666667,42642.6839985847,0.0957756643112918,50,301.700000047684,27,18,6,930,4.75,4.25,4.25,4,3.4
8201.25300121307,0.0966610873398588,66,20.5220003128052,61,6,1,16.7833333333333,51987.5919981003,0.0305592494807103,67,491.502499938011,27,34,8,938,6.5,6.25,1.5,5.5,5.8
14727.8940014839,0.252940590193476,18,143.576000213623,13,4,2,15.1666666666667,34358.1289994717,0.15110402546646,19,487.212000131607,8,5,7,946,4.75,3.75,4.75,5,4.8
23844.8469996452,0.0748063291333767,43,166.109500050545,30,12,2,18.5833333333333,43107.1479992867,0.0713788781374439,44,516.294000148773,18,20,7,948,3.375,4,4,3.5,4
22470.7039999962,0.160119742796755,29,121.575999736786,16,5,4,15.75,33717.1419999599,0.14833267227398,30,806.109499812126,10,14,5,950,4,3.75,3,4.5,3.6
7891.75900042057,0.153826178803296,26,63.6539999246597,22.5,4,1,16.35,49131.710999608,0.09391554543144,27,900.192749977112,5.5,12,8.5,954,5,4.75,3.5,5,4
16544.7199995518,0.0605339109403922,66,78.7119998931885,49,16,1,16.1833333333333,41715.2800004482,0.0367408278343352,67,273.442499995232,35,27,5,957,4.5,3,3,4,3.8
7490.57700037956,0.0934241328463875,41,77.1710000038147,33,8,0,16.3,49949.7229995728,0.090428519272132,42,538.659999847412,16,16,9,961,5.5,4,4,3.5,4
20754.2690010071,0.0638608156203025,60,50.6310000419617,44,15,4,17.8333333333333,52500.2239992619,0.0674425307280308,61,555.930999994278,21,30,10,970,4.875,3.25,3.25,5,3.8
7392.59800064564,0.0677994433199874,53,47.0980000495911,46,7,0,15.7583333333333,49169.5434991121,0.0471056765782473,53,428.04675000906,22,23,8,971,6.125,5,1.5,5.5,6.2
6342.72449982166,0.170925140642096,40,21.8417500257492,35.5,3.5,1,15.4166666666667,49007.2755001783,0.11659750230757,41,292.911749958992,21,14,7,985,6.25,6,1.75,6,6.4
11121.8429999352,0.134612560303505,54.5,25.1102499961853,47,5,1,16,50980.3890008926,0.0613505508056238,55,341.919000148773,23,15,8,988,4.625,4,4.5,5,3.8
9906.83500099182,0.0743238399554052,67,12.538999915123,55,10,0,14.9083333333333,46323.9954992533,0.0529874541859812,68.5,169.01700001955,40,24.5,8,989,5.875,3,3.5,5,6
4760.97249996662,0.0591857506931693,56.5,44.864000082016,53,4.5,0,16.6333333333333,53193.8015005589,0.052653075517047,57.5,418.728499948978,25,22.5,9,993,5.375,4,3.5,6,5.8
